Ensembl ID,Gene.name,Gene.description,logFC,logCPM,F,PValue,FDR,#NAME?,,,,
ENSMUSG00000031765,Mt1,metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171],0.364549415,8.788849787,2.73657345,0.117423433,0.344644089,0.462629165,,,,
ENSMUSG00000031608,Galnt7,polypeptide N-acetylgalactosaminyltransferase 7 [Source:MGI Symbol;Acc:MGI:1349449],0.365047226,3.957962367,11.97774938,0.003191132,0.05338759,1.272559683,,,,
ENSMUSG00000024290,Rock1,Rho-associated coiled-coil containing protein kinase 1 [Source:MGI Symbol;Acc:MGI:107927],0.365143356,6.154861998,18.54072948,0.000536053,0.02230504,1.651596993,,,,
ENSMUSG00000074652,Myh7b,"myosin, heavy chain 7B, cardiac muscle, beta [Source:MGI Symbol;Acc:MGI:3710243]",0.365248506,2.712026068,5.602928176,0.030779871,0.172384019,0.763502998,,,,
ENSMUSG00000030406,Gipr,gastric inhibitory polypeptide receptor [Source:MGI Symbol;Acc:MGI:1352753],0.365740206,3.065413349,2.687808129,0.120496318,0.348787645,0.457438907,,,,
ENSMUSG00000070732,Rbm44,RNA binding motif protein 44 [Source:MGI Symbol;Acc:MGI:2685663],0.365995818,0.697580032,1.553568375,0.23042882,0.488868728,0.310807743,,,,
ENSMUSG00000074863,Platr25,pluripotency associated transcript 25 [Source:MGI Symbol;Acc:MGI:3645613],0.366148309,1.698176104,2.869085153,0.109537823,0.332857182,0.477742068,,,,
ENSMUSG00000020653,Klf11,Kruppel-like factor 11 [Source:MGI Symbol;Acc:MGI:2653368],0.366682203,4.195994978,9.788271645,0.006436526,0.077905088,1.108434179,,,,
ENSMUSG00000042029,Ncapg2,"non-SMC condensin II complex, subunit G2 [Source:MGI Symbol;Acc:MGI:1923294]",0.366868221,6.315289216,18.98998622,0.000481008,0.021489713,1.667769375,,,,
ENSMUSG00000031337,Mtm1,X-linked myotubular myopathy gene 1 [Source:MGI Symbol;Acc:MGI:1099452],0.366914656,3.340461554,9.950124947,0.006097057,0.075284468,1.123294617,,,,
ENSMUSG00000027699,Ect2,ect2 oncogene [Source:MGI Symbol;Acc:MGI:95281],0.367045167,5.418756789,22.32775996,0.00022465,0.014375836,1.842366885,,,,
ENSMUSG00000036768,Kif15,kinesin family member 15 [Source:MGI Symbol;Acc:MGI:1098258],0.367416472,5.755519929,21.89733494,0.000246827,0.014840057,1.828564426,,,,
ENSMUSG00000037526,Atg14,autophagy related 14 [Source:MGI Symbol;Acc:MGI:1261775],0.367569489,4.330247151,13.91176026,0.001804897,0.041055397,1.386629745,,,,
ENSMUSG00000024795,Kif20b,kinesin family member 20B [Source:MGI Symbol;Acc:MGI:2444576],0.367893626,4.988397968,13.75447341,0.001887581,0.04190555,1.377728451,,,,
ENSMUSG00000004018,Fancl,"Fanconi anemia, complementation group L [Source:MGI Symbol;Acc:MGI:1914280]",0.367943638,3.362045776,14.79176717,0.001411416,0.03634529,1.439551858,,,,
ENSMUSG00000041189,Chrnb1,"cholinergic receptor, nicotinic, beta polypeptide 1 (muscle) [Source:MGI Symbol;Acc:MGI:87890]",0.367949022,0.384343969,1.624173873,0.220587001,0.478133343,0.320450969,,,,
ENSMUSG00000027641,Rbl1,RB transcriptional corepressor like 1 [Source:MGI Symbol;Acc:MGI:103300],0.367976139,5.33459159,21.75422573,0.000254739,0.015115978,1.820563753,,,,
ENSMUSG00000032328,Tmem30a,transmembrane protein 30A [Source:MGI Symbol;Acc:MGI:106402],0.368350481,7.036020413,4.054572313,0.06106758,0.245060375,0.610726907,,,,
ENSMUSG00000029919,Hpgds,hematopoietic prostaglandin D synthase [Source:MGI Symbol;Acc:MGI:1859384],0.368469744,2.762953466,5.663131974,0.030013621,0.170462082,0.768372211,,,,
ENSMUSG00000059060,Rad51b,RAD51 paralog B [Source:MGI Symbol;Acc:MGI:1099436],0.36855026,2.162063856,5.885215178,0.027370825,0.162885973,0.788116314,,,,
ENSMUSG00000036202,Rif1,replication timing regulatory factor 1 [Source:MGI Symbol;Acc:MGI:1098622],0.368651247,5.734639777,22.96132952,0.000195974,0.013991103,1.85414806,,,,
ENSMUSG00000051730,Mettl5,methyltransferase like 5 [Source:MGI Symbol;Acc:MGI:1922672],0.368962073,3.330649675,10.42651145,0.005210033,0.06937222,1.158814407,,,,
ENSMUSG00000027108,Ola1,Obg-like ATPase 1 [Source:MGI Symbol;Acc:MGI:1914309],0.368974336,5.076450431,26.61282818,9.31E-05,0.009721012,2.012288509,,,,
ENSMUSG00000071281,Zfp65,zinc finger protein 65 [Source:MGI Symbol;Acc:MGI:107769],0.369104063,2.537397658,4.996316467,0.039903549,0.196395108,0.706869334,,,,
ENSMUSG00000030643,Rab30,"RAB30, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1923235]",0.369288173,3.074385094,5.106262339,0.038039732,0.191623011,0.717552341,,,,
ENSMUSG00000102336,Gm37233,"predicted gene, 37233 [Source:MGI Symbol;Acc:MGI:5610461]",0.369423388,2.222991876,5.046487642,0.039040237,0.194106065,0.711960894,,,,
ENSMUSG00000060090,Rp2,retinitis pigmentosa 2 homolog [Source:MGI Symbol;Acc:MGI:1277953],0.369753878,4.420499621,12.66411253,0.002594067,0.048853126,1.311107638,,,,
ENSMUSG00000034334,Fam151b,"family with sequence similarity 151, member B [Source:MGI Symbol;Acc:MGI:1921192]",0.369891266,0.5120888,1.413152769,0.251761415,0.510900807,0.291663411,,,,
ENSMUSG00000039958,Etfbkmt,electron transfer flavoprotein beta subunit lysine methyltransferase [Source:MGI Symbol;Acc:MGI:2443575],0.369982314,3.159845417,6.10584498,0.025006863,0.155841859,0.807315881,,,,
ENSMUSG00000020608,Smc6,structural maintenance of chromosomes 6 [Source:MGI Symbol;Acc:MGI:1914491],0.370690659,5.904730286,19.42450587,0.000433762,0.020349547,1.691445262,,,,
ENSMUSG00000002617,Zfp40,zinc finger protein 40 [Source:MGI Symbol;Acc:MGI:99185],0.371174971,1.940269084,2.255606567,0.152476775,0.395541702,0.402807722,,,,
ENSMUSG00000023940,Sgo1,shugoshin 1 [Source:MGI Symbol;Acc:MGI:1919665],0.371234224,4.680705557,9.067577385,0.008233442,0.086906433,1.060948073,,,,
ENSMUSG00000099032,Tcf24,transcription factor 24 [Source:MGI Symbol;Acc:MGI:3780500],0.372076561,3.53453032,7.151652011,0.016552914,0.125632631,0.900897546,,,,
ENSMUSG00000091625,Lsm5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:MGI Symbol;Acc:MGI:1913623]",0.372296361,2.191160665,3.893162695,0.065892699,0.254615955,0.594114386,,,,
ENSMUSG00000051517,Arhgef39,Rho guanine nucleotide exchange factor (GEF) 39 [Source:MGI Symbol;Acc:MGI:3036286],0.372346338,4.161833396,15.54385894,0.001150807,0.032721282,1.485169684,,,,
ENSMUSG00000037847,Nmrk1,nicotinamide riboside kinase 1 [Source:MGI Symbol;Acc:MGI:2147434],0.372500516,2.961746151,5.942449928,0.026733788,0.160874223,0.793513537,,,,
ENSMUSG00000038174,Fam126b,"family with sequence similarity 126, member B [Source:MGI Symbol;Acc:MGI:1098784]",0.372894369,4.665038818,7.081376984,0.017005357,0.127097209,0.895863988,,,,
ENSMUSG00000028645,Slc2a1,"solute carrier family 2 (facilitated glucose transporter), member 1 [Source:MGI Symbol;Acc:MGI:95755]",0.373210581,7.697503437,12.16707285,0.003012199,0.052710052,1.278106551,,,,
ENSMUSG00000030729,Pgm2l1,phosphoglucomutase 2-like 1 [Source:MGI Symbol;Acc:MGI:1918224],0.373613508,4.081282782,8.881071265,0.008787154,0.089700806,1.047203654,,,,
ENSMUSG00000037826,Ppm1k,protein phosphatase 1K (PP2C domain containing) [Source:MGI Symbol;Acc:MGI:2442111],0.373784736,5.853916624,6.403661966,0.022178162,0.145658104,0.836665346,,,,
ENSMUSG00000021816,Ppp3cb,"protein phosphatase 3, catalytic subunit, beta isoform [Source:MGI Symbol;Acc:MGI:107163]",0.373987003,5.679592954,8.123276032,0.01151803,0.104089952,0.98259119,,,,
ENSMUSG00000042348,Arl15,ADP-ribosylation factor-like 15 [Source:MGI Symbol;Acc:MGI:2442308],0.374534396,3.104389149,10.82504785,0.004579356,0.064365659,1.191345782,,,,
ENSMUSG00000037437,Adam32,a disintegrin and metallopeptidase domain 32 [Source:MGI Symbol;Acc:MGI:2653822],0.374885836,0.673438534,2.425419982,0.138806046,0.376999983,0.423658669,,,,
ENSMUSG00000020309,Chac2,"ChaC, cation transport regulator 2 [Source:MGI Symbol;Acc:MGI:1915294]",0.37495559,5.021981837,15.11484146,0.001292069,0.034644714,1.460363017,,,,
ENSMUSG00000022995,Enah,ENAH actin regulator [Source:MGI Symbol;Acc:MGI:108360],0.374985484,2.684186305,6.157206059,0.024490754,0.153554605,0.813737156,,,,
ENSMUSG00000026718,Stam,signal transducing adaptor molecule (SH3 domain and ITAM motif) 1 [Source:MGI Symbol;Acc:MGI:1329014],0.375234249,4.720416106,18.76998315,0.000507124,0.021907881,1.659399622,,,,
ENSMUSG00000021713,Ppwd1,peptidylprolyl isomerase domain and WD repeat containing 1 [Source:MGI Symbol;Acc:MGI:2443069],0.375244895,4.208642456,21.01484815,0.000300454,0.01715728,1.765551563,,,,
ENSMUSG00000095403,Gm21092,"predicted gene, 21092 [Source:MGI Symbol;Acc:MGI:5434447]",0.375987189,0.478494632,1.111598546,0.307290669,0.56574977,0.247375614,,,,
ENSMUSG00000031644,Nek1,NIMA (never in mitosis gene a)-related expressed kinase 1 [Source:MGI Symbol;Acc:MGI:97303],0.376196054,4.443081584,14.97994224,0.001340459,0.035523459,1.449484748,,,,
ENSMUSG00000068250,Amn1,antagonist of mitotic exit network 1 [Source:MGI Symbol;Acc:MGI:2442933],0.376600386,3.553388216,7.714082319,0.013388407,0.112654122,0.948252914,,,,
ENSMUSG00000024423,Impact,"impact, RWD domain protein [Source:MGI Symbol;Acc:MGI:1098233]",0.377357965,3.892521253,9.762133854,0.006493335,0.0781443,1.107102695,,,,
ENSMUSG00000023387,Kcnk16,"potassium channel, subfamily K, member 16 [Source:MGI Symbol;Acc:MGI:1921821]",0.377645477,3.558957204,3.912836394,0.065281279,0.253305426,0.596355507,,,,
ENSMUSG00000032656,Marchf3,membrane associated ring-CH-type finger 3 [Source:MGI Symbol;Acc:MGI:2443667],0.378034325,5.787546734,16.39442845,0.000919344,0.0293159,1.532896771,,,,
ENSMUSG00000066553,Gm6969,predicted pseudogene 6969 [Source:MGI Symbol;Acc:MGI:3645320],0.378508915,0.394078551,2.174016513,0.159631886,0.404503523,0.393077692,,,,
ENSMUSG00000116673,A630089N07Rik,RIKEN cDNA A630089N07 gene [Source:MGI Symbol;Acc:MGI:2444323],0.378745152,2.292257943,4.508190283,0.049567332,0.219569928,0.658427141,,,,
ENSMUSG00000020390,Ube2b,ubiquitin-conjugating enzyme E2B [Source:MGI Symbol;Acc:MGI:102944],0.379289749,6.04219087,11.89945274,0.003268625,0.054122886,1.266619051,,,,
ENSMUSG00000032411,Tfdp2,transcription factor Dp 2 [Source:MGI Symbol;Acc:MGI:107167],0.379595661,7.576210463,13.52346628,0.002016897,0.043130339,1.36521713,,,,
ENSMUSG00000037075,Rnf139,ring finger protein 139 [Source:MGI Symbol;Acc:MGI:1923091],0.379711347,5.485012232,8.90180893,0.00872354,0.089383538,1.048742461,,,,
ENSMUSG00000073542,Cep76,centrosomal protein 76 [Source:MGI Symbol;Acc:MGI:1923401],0.379775916,5.805522381,22.1722177,0.000232394,0.014540305,1.837426486,,,,
ENSMUSG00000051116,Gm8121,predicted pseudogene 8121 [Source:MGI Symbol;Acc:MGI:3645325],0.379911673,0.317730725,2.200875556,0.157231634,0.402456365,0.3952812,,,,
ENSMUSG00000047044,D030056L22Rik,RIKEN cDNA D030056L22 gene [Source:MGI Symbol;Acc:MGI:3583960],0.380281181,4.27066842,6.225358635,0.023824679,0.150815961,0.821552693,,,,
ENSMUSG00000078435,AU041133,expressed sequence AU041133 [Source:MGI Symbol;Acc:MGI:2143755],0.380924527,1.417839665,3.62231984,0.075033142,0.272780746,0.564186287,,,,
ENSMUSG00000036526,Card11,"caspase recruitment domain family, member 11 [Source:MGI Symbol;Acc:MGI:1916978]",0.381232275,0.396051554,1.411015349,0.252105735,0.511167467,0.291436794,,,,
ENSMUSG00000030790,Adm,adrenomedullin [Source:MGI Symbol;Acc:MGI:108058],0.381283912,1.544663289,2.759593351,0.116005719,0.341729748,0.466317214,,,,
ENSMUSG00000028986,Klhl7,kelch-like 7 [Source:MGI Symbol;Acc:MGI:1196453],0.381488694,4.720124457,11.50724217,0.003690343,0.057748832,1.238456794,,,,
ENSMUSG00000030346,Rad51ap1,RAD51 associated protein 1 [Source:MGI Symbol;Acc:MGI:1098224],0.381679582,4.785409577,13.222487,0.002200676,0.044999653,1.34679084,,,,
ENSMUSG00000038323,1700066M21Rik,RIKEN cDNA 1700066M21 gene [Source:MGI Symbol;Acc:MGI:1920717],0.381816158,3.005313681,3.68489106,0.072795544,0.268867275,0.570462055,,,,
ENSMUSG00000104413,Gm37065,"predicted gene, 37065 [Source:MGI Symbol;Acc:MGI:5610293]",0.382124168,0.396715425,2.102852936,0.166213913,0.412266841,0.384821595,,,,
ENSMUSG00000043013,Onecut1,"one cut domain, family member 1 [Source:MGI Symbol;Acc:MGI:1196423]",0.38235044,4.679114255,6.650236646,0.020111559,0.138161391,0.859613303,,,,
ENSMUSG00000083621,Gm14586,predicted gene 14586 [Source:MGI Symbol;Acc:MGI:3705507],0.382500955,2.136821314,3.697809222,0.072343416,0.267935668,0.571969469,,,,
ENSMUSG00000040455,Usp45,ubiquitin specific petidase 45 [Source:MGI Symbol;Acc:MGI:101850],0.383539699,5.510888703,19.4417713,0.000431996,0.020349547,1.691445262,,,,
ENSMUSG00000048047,Zbtb33,zinc finger and BTB domain containing 33 [Source:MGI Symbol;Acc:MGI:1927290],0.383840747,4.040146451,4.243434794,0.055937146,0.233765501,0.631219582,,,,
ENSMUSG00000044573,Acp1,"acid phosphatase 1, soluble [Source:MGI Symbol;Acc:MGI:87881]",0.383846858,6.003307108,18.33147348,0.000564091,0.023050061,1.637327915,,,,
ENSMUSG00000031303,Map3k15,mitogen-activated protein kinase kinase kinase 15 [Source:MGI Symbol;Acc:MGI:2448588],0.38389112,1.976724277,5.817598854,0.028146024,0.165220189,0.781936884,,,,
ENSMUSG00000037236,Matr3,matrin 3 [Source:MGI Symbol;Acc:MGI:1298379],0.384187871,5.074785399,5.805234882,0.028290488,0.165925478,0.780086923,,,,
ENSMUSG00000030876,Mettl9,methyltransferase like 9 [Source:MGI Symbol;Acc:MGI:1914862],0.38523269,5.063810183,24.37312153,0.000145751,0.011498346,1.939364612,,,,
ENSMUSG00000026915,Strbp,spermatid perinuclear RNA binding protein [Source:MGI Symbol;Acc:MGI:104626],0.385296495,5.541406019,24.93612268,0.000129911,0.011081435,1.955404008,,,,
ENSMUSG00000072980,Oip5,Opa interacting protein 5 [Source:MGI Symbol;Acc:MGI:1917895],0.385301213,3.692798823,7.502273328,0.014491268,0.116975309,0.931905798,,,,
ENSMUSG00000030878,Cdr2,cerebellar degeneration-related 2 [Source:MGI Symbol;Acc:MGI:1100885],0.386001065,7.633578776,18.72770504,0.000512324,0.021907881,1.659399622,,,,
ENSMUSG00000022305,Lrp12,low density lipoprotein-related protein 12 [Source:MGI Symbol;Acc:MGI:2443132],0.386280677,2.535028499,6.783540732,0.019086632,0.135330486,0.868604358,,,,
ENSMUSG00000060336,Zfp937,zinc finger protein 937 [Source:MGI Symbol;Acc:MGI:3644476],0.386446669,0.276655514,0.98797709,0.334932584,0.588342779,0.230369572,,,,
ENSMUSG00000043885,Slc36a4,"solute carrier family 36 (proton/amino acid symporter), member 4 [Source:MGI Symbol;Acc:MGI:2442595]",0.38691829,4.054170228,10.10597818,0.005789255,0.073159035,1.135732034,,,,
ENSMUSG00000028519,Dab1,disabled 1 [Source:MGI Symbol;Acc:MGI:108554],0.386942652,1.308507594,2.54634457,0.129976576,0.365004179,0.437702163,,,,
ENSMUSG00000024072,Yipf4,"Yip1 domain family, member 4 [Source:MGI Symbol;Acc:MGI:1915114]",0.38727928,5.379173021,7.904694445,0.012477159,0.109089212,0.962218197,,,,
ENSMUSG00000028943,Espn,espin [Source:MGI Symbol;Acc:MGI:1861630],0.387420955,1.318759823,1.037360634,0.323488294,0.578190137,0.237929321,,,,
ENSMUSG00000029254,Stap1,signal transducing adaptor family member 1 [Source:MGI Symbol;Acc:MGI:1926193],0.387567568,2.371330292,4.262404591,0.055450212,0.232856766,0.632911139,,,,
ENSMUSG00000040929,Rfx3,"regulatory factor X, 3 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106582]",0.387850312,3.028469193,9.320904651,0.007543721,0.083499894,1.078314076,,,,
ENSMUSG00000073131,Vma21,VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914298],0.387873502,3.575994105,4.052947515,0.061114046,0.245102705,0.610651896,,,,
ENSMUSG00000031698,Mylk3,myosin light chain kinase 3 [Source:MGI Symbol;Acc:MGI:2443063],0.388048201,6.134706436,17.23321369,0.000741287,0.026204469,1.581624642,,,,
ENSMUSG00000029780,Nt5c3,"5'-nucleotidase, cytosolic III [Source:MGI Symbol;Acc:MGI:1927186]",0.388143208,6.914238392,9.463976112,0.00718332,0.081872986,1.08685937,,,,
ENSMUSG00000026039,Sgo2a,shugoshin 2A [Source:MGI Symbol;Acc:MGI:1098767],0.388295897,4.300214543,13.42906497,0.002072602,0.043652585,1.359990035,,,,
ENSMUSG00000030291,Med21,mediator complex subunit 21 [Source:MGI Symbol;Acc:MGI:1347064],0.388321488,4.00041843,7.071013602,0.017073267,0.12723412,0.895396408,,,,
ENSMUSG00000042638,Gucy2c,guanylate cyclase 2c [Source:MGI Symbol;Acc:MGI:106903],0.388360554,1.145868704,1.683590049,0.212720415,0.470146296,0.327766981,,,,
ENSMUSG00000027635,Dsn1,"DSN1 homolog, MIS12 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914184]",0.388605286,4.398558904,13.96661576,0.001777029,0.041037049,1.386823873,,,,
ENSMUSG00000027713,1810062G17Rik,RIKEN cDNA 1810062G17 gene [Source:MGI Symbol;Acc:MGI:1919532],0.388616573,0.469171459,1.480289231,0.241253688,0.500591448,0.300516574,,,,
ENSMUSG00000036390,Gadd45a,growth arrest and DNA-damage-inducible 45 alpha [Source:MGI Symbol;Acc:MGI:107799],0.388789765,5.019572761,9.378654384,0.007395831,0.08273631,1.082303852,,,,
ENSMUSG00000022674,Ube2v2,ubiquitin-conjugating enzyme E2 variant 2 [Source:MGI Symbol;Acc:MGI:1917870],0.389431376,2.559846312,6.313528334,0.022993583,0.148400149,0.828565663,,,,
ENSMUSG00000044927,H1f10,H1.10 linker histone [Source:MGI Symbol;Acc:MGI:2685307],0.389529329,1.52986908,1.276761074,0.27504496,0.5347623,0.271839218,,,,
ENSMUSG00000068798,Rap1a,RAS-related protein 1a [Source:MGI Symbol;Acc:MGI:97852],0.389548729,5.528760707,12.28606118,0.00290556,0.051701544,1.286496491,,,,
ENSMUSG00000092074,Dynlt1a,dynein light chain Tctex-type 1A [Source:MGI Symbol;Acc:MGI:3807506],0.389832171,2.156907923,6.371853488,0.022462081,0.14654038,0.834042687,,,,
ENSMUSG00000042992,Borcs5,BLOC-1 related complex subunit 5 [Source:MGI Symbol;Acc:MGI:1915024],0.390121257,2.127613874,6.1480118,0.024582239,0.153827782,0.812965223,,,,
ENSMUSG00000027959,Sass6,SAS-6 centriolar assembly protein [Source:MGI Symbol;Acc:MGI:1920026],0.390726946,4.260603404,15.79150066,0.001077249,0.031281475,1.504712778,,,,
ENSMUSG00000051278,Zgrf1,"zinc finger, GRF-type containing 1 [Source:MGI Symbol;Acc:MGI:1918893]",0.391912902,4.103544877,17.41692205,0.000707702,0.025964304,1.585623317,,,,
ENSMUSG00000044468,Tent5c,terminal nucleotidyltransferase 5C [Source:MGI Symbol;Acc:MGI:1921895],0.392142961,8.919030184,17.46278314,0.000699588,0.025882821,1.586988386,,,,
ENSMUSG00000029186,Pi4k2b,phosphatidylinositol 4-kinase type 2 beta [Source:MGI Symbol;Acc:MGI:1914323],0.392201205,5.059826465,15.35567745,0.001210503,0.033505934,1.474878277,,,,
ENSMUSG00000023995,Tspo2,translocator protein 2 [Source:MGI Symbol;Acc:MGI:1917276],0.392288627,6.730263178,13.35758672,0.002115939,0.044208874,1.354490551,,,,
ENSMUSG00000025925,Terf1,telomeric repeat binding factor 1 [Source:MGI Symbol;Acc:MGI:109634],0.392309232,4.312019437,13.98732519,0.001766635,0.040966473,1.387571424,,,,
ENSMUSG00000048503,Tlcd5,TLC domain containing 5 [Source:MGI Symbol;Acc:MGI:2685030],0.392424086,2.086356005,3.917671021,0.065132048,0.252965905,0.596938009,,,,
ENSMUSG00000031618,Nr3c2,"nuclear receptor subfamily 3, group C, member 2 [Source:MGI Symbol;Acc:MGI:99459]",0.392881414,1.516662795,2.847728745,0.110764678,0.334450513,0.475668133,,,,
ENSMUSG00000062373,Tmem65,transmembrane protein 65 [Source:MGI Symbol;Acc:MGI:1922118],0.393195358,3.831431775,12.3360864,0.002862008,0.051352732,1.289436451,,,,
ENSMUSG00000114540,Gm6421,predicted pseudogene 6421 [Source:MGI Symbol;Acc:MGI:3647311],0.393709582,0.734507789,2.09751208,0.166721338,0.41288565,0.384170211,,,,
ENSMUSG00000089901,Gm8113,predicted gene 8113 [Source:MGI Symbol;Acc:MGI:3648791],0.394099556,3.134508985,7.697906905,0.013469168,0.113003892,0.9469066,,,,
ENSMUSG00000035967,Ints6l,integrator complex subunit 6 like [Source:MGI Symbol;Acc:MGI:2442593],0.394299675,6.944409215,21.69617745,0.000258029,0.015244945,1.816874129,,,,
ENSMUSG00000082691,Dynlt1-ps1,"dynein light chain Tctex-type 1, pseuodogene 1 [Source:MGI Symbol;Acc:MGI:3642625]",0.394631379,0.764541091,3.444035519,0.081867655,0.286274599,0.543217186,,,,
ENSMUSG00000085227,6330418K02Rik,RIKEN cDNA 6330418K02 gene [Source:MGI Symbol;Acc:MGI:3697416],0.394640941,1.041259534,3.565068998,0.077151773,0.276441954,0.558396047,,,,
ENSMUSG00000066456,Hmgn3,high mobility group nucleosomal binding domain 3 [Source:MGI Symbol;Acc:MGI:2138069],0.394673017,0.727234323,2.35726718,0.144104674,0.384485528,0.415120002,,,,
ENSMUSG00000117725,Gm50240,"predicted gene, 50240 [Source:MGI Symbol;Acc:MGI:6303048]",0.394711325,1.27191083,3.134323411,0.095577565,0.310441442,0.508020307,,,,
ENSMUSG00000020034,Tcp11l2,t-complex 11 (mouse) like 2 [Source:MGI Symbol;Acc:MGI:2444679],0.394726782,6.486918514,9.69830946,0.006634461,0.078944308,1.102679178,,,,
ENSMUSG00000053347,Zfp943,zinc finger prtoein 943 [Source:MGI Symbol;Acc:MGI:1921920],0.394809391,3.272804877,2.976319778,0.103618249,0.323701387,0.48985544,,,,
ENSMUSG00000038797,Zscan2,zinc finger and SCAN domain containing 2 [Source:MGI Symbol;Acc:MGI:99176],0.39490509,2.387740661,3.484432163,0.080256762,0.283181046,0.547935818,,,,
ENSMUSG00000095419,Gm14328,predicted gene 14328 [Source:MGI Symbol;Acc:MGI:3651951],0.394999288,0.493384601,2.060248239,0.17031574,0.417544318,0.379297422,,,,
ENSMUSG00000026159,Agfg1,ArfGAP with FG repeats 1 [Source:MGI Symbol;Acc:MGI:1333754],0.39544029,6.666305405,16.94794144,0.000797066,0.027540128,1.560034046,,,,
ENSMUSG00000097589,Dleu2,"deleted in lymphocytic leukemia, 2 [Source:MGI Symbol;Acc:MGI:1934030]",0.395656539,5.409478183,8.318798073,0.010730748,0.100655158,0.997163966,,,,
ENSMUSG00000040586,Ofd1,"OFD1, centriole and centriolar satellite protein [Source:MGI Symbol;Acc:MGI:1350328]",0.39681843,3.334699116,14.39578206,0.001575035,0.038592606,1.413495899,,,,
ENSMUSG00000015882,Lcorl,ligand dependent nuclear receptor corepressor-like [Source:MGI Symbol;Acc:MGI:2651932],0.396998203,3.592412494,3.925088754,0.064903861,0.252799055,0.597224554,,,,
ENSMUSG00000091474,2610021A01Rik,RIKEN cDNA 2610021A01 gene [Source:MGI Symbol;Acc:MGI:1922662],0.397146374,3.409408657,11.94945531,0.003218894,0.053640366,1.270508267,,,,
ENSMUSG00000022863,Btg3,BTG anti-proliferation factor 3 [Source:MGI Symbol;Acc:MGI:109532],0.397335502,0.524611415,1.714005214,0.208832369,0.465329354,0.33223955,,,,
ENSMUSG00000024614,Tmx3,thioredoxin-related transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:2442418],0.397471288,4.747292829,5.6028364,0.030781056,0.172384019,0.763502998,,,,
ENSMUSG00000027828,Ssr3,"signal sequence receptor, gamma [Source:MGI Symbol;Acc:MGI:1914687]",0.398056179,8.165349469,7.827033885,0.01283961,0.110280048,0.957503052,,,,
ENSMUSG00000045392,Olfr1033,olfactory receptor 1033 [Source:MGI Symbol;Acc:MGI:3030867],0.398152857,3.167965292,7.149981277,0.016563509,0.125632631,0.900897546,,,,
ENSMUSG00000063568,Jazf1,JAZF zinc finger 1 [Source:MGI Symbol;Acc:MGI:2141450],0.398182099,2.374936722,7.081802863,0.017002573,0.127097209,0.895863988,,,,
ENSMUSG00000030046,Bmp10,bone morphogenetic protein 10 [Source:MGI Symbol;Acc:MGI:1338820],0.398416867,4.27781312,5.58204127,0.031050958,0.173093134,0.76172016,,,,
ENSMUSG00000084839,Gm14097,predicted gene 14097 [Source:MGI Symbol;Acc:MGI:3651729],0.399421815,0.522994813,1.274421062,0.275469013,0.535034844,0.271617934,,,,
ENSMUSG00000020290,Xpo1,exportin 1 [Source:MGI Symbol;Acc:MGI:2144013],0.399654451,6.690918712,9.887266898,0.006226421,0.076510077,1.11628136,,,,
ENSMUSG00000043773,1700048O20Rik,RIKEN cDNA 1700048O20 gene [Source:MGI Symbol;Acc:MGI:1920637],0.400123913,1.283443561,1.608271808,0.222755568,0.480582989,0.318231606,,,,
ENSMUSG00000073940,Hbb-bt,"hemoglobin, beta adult t chain [Source:MGI Symbol;Acc:MGI:5474850]",0.400192468,11.30212327,10.46064857,0.005152317,0.068940016,1.161528619,,,,
ENSMUSG00000035649,Zcchc7,"zinc finger, CCHC domain containing 7 [Source:MGI Symbol;Acc:MGI:2442912]",0.400249592,4.609414777,20.07384981,0.000372593,0.018903922,1.723448082,,,,
ENSMUSG00000031099,Smarca1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:MGI Symbol;Acc:MGI:1935127]",0.400634901,3.198600239,7.457171788,0.014739286,0.117997122,0.928128586,,,,
ENSMUSG00000039770,Ypel5,yippee like 5 [Source:MGI Symbol;Acc:MGI:1916937],0.400876363,5.818594494,11.84803716,0.003320672,0.054488043,1.263698788,,,,
ENSMUSG00000064090,Vrk2,vaccinia related kinase 2 [Source:MGI Symbol;Acc:MGI:1917172],0.401116392,3.563518164,14.203438,0.00166217,0.039907567,1.398944749,,,,
ENSMUSG00000047146,Tet1,tet methylcytosine dioxygenase 1 [Source:MGI Symbol;Acc:MGI:1098693],0.401333116,2.362675082,6.0193601,0.025904407,0.159182058,0.798105884,,,,
ENSMUSG00000022021,Diaph3,diaphanous related formin 3 [Source:MGI Symbol;Acc:MGI:1927222],0.401630118,5.261448241,24.74559715,0.000135044,0.011178049,1.951633982,,,,
ENSMUSG00000030528,Blm,"Bloom syndrome, RecQ like helicase [Source:MGI Symbol;Acc:MGI:1328362]",0.40185522,5.798793998,38.35043704,1.25E-05,0.004064088,2.391036888,,,,
