Ensembl ID,Gene.name,Gene.description,logFC,logCPM,F,PValue,FDR,-LOG10(FDR)
ENSMUSG00000030595,Nfkbib,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, beta [Source:MGI Symbol;Acc:MGI:104752]",0.200890063,4.371706327,2.435056898,0.14034591,0.293917272,0.531774892
ENSMUSG00000032788,Pdxk,"pyridoxal (pyridoxine, vitamin B6) kinase [Source:MGI Symbol;Acc:MGI:1351869]",0.200954657,5.988240315,0.864924698,0.367688585,0.549110404,0.260340328
ENSMUSG00000023031,Cela1,"chymotrypsin-like elastase family, member 1 [Source:MGI Symbol;Acc:MGI:95314]",0.201053944,2.896730007,0.500137726,0.490723289,0.66144658,0.179505225
ENSMUSG00000021428,Riok1,RIO kinase 1 [Source:MGI Symbol;Acc:MGI:1918590],0.201082081,2.961791027,1.979157672,0.180687204,0.345697838,0.461303336
ENSMUSG00000004631,Sgce,"sarcoglycan, epsilon [Source:MGI Symbol;Acc:MGI:1329042]",0.201168094,1.988179168,1.644517627,0.219960217,0.392033229,0.40667712
ENSMUSG00000006418,Rnf114,ring finger protein 114 [Source:MGI Symbol;Acc:MGI:1933159],0.201259758,6.069021047,3.430834097,0.08459213,0.210710266,0.676314304
ENSMUSG00000037759,Ptger2,prostaglandin E receptor 2 (subtype EP2) [Source:MGI Symbol;Acc:MGI:97794],0.201265344,1.18943271,1.008034244,0.331942684,0.513534373,0.289430482
ENSMUSG00000024642,Tle4,transducin-like enhancer of split 4 [Source:MGI Symbol;Acc:MGI:104633],0.201389096,3.65239556,1.256441562,0.280665704,0.462211825,0.335158948
ENSMUSG00000005699,Pard6a,par-6 family cell polarity regulator alpha [Source:MGI Symbol;Acc:MGI:1927223],0.201696678,1.679742732,2.167246879,0.162488668,0.323110246,0.490649271
ENSMUSG00000027854,Sike1,suppressor of IKBKE 1 [Source:MGI Symbol;Acc:MGI:1913891],0.201993666,3.988604668,2.145546371,0.164467203,0.326004032,0.486777029
ENSMUSG00000040564,Apoc1,apolipoprotein C-I [Source:MGI Symbol;Acc:MGI:88053],0.202045604,11.78001216,2.214366045,0.15829388,0.317402921,0.498389081
ENSMUSG00000090841,Myl6,"myosin, light polypeptide 6, alkali, smooth muscle and non-muscle [Source:MGI Symbol;Acc:MGI:109318]",0.202105711,6.904455039,4.838840117,0.044613984,0.138075073,0.859884717
ENSMUSG00000050912,Tmem123,transmembrane protein 123 [Source:MGI Symbol;Acc:MGI:1919179],0.202352516,4.913352132,3.991930847,0.064961711,0.176306165,0.753732502
ENSMUSG00000027968,Larp7,"La ribonucleoprotein domain family, member 7 [Source:MGI Symbol;Acc:MGI:107634]",0.202395684,3.267759613,1.903298922,0.188750598,0.355208043,0.449517209
ENSMUSG00000078349,AW011738,expressed sequence AW011738 [Source:MGI Symbol;Acc:MGI:2140540],0.20245389,1.76189332,1.192342807,0.292784653,0.475818022,0.322559113
ENSMUSG00000094686,Ccl21a,chemokine (C-C motif) ligand 21A (serine) [Source:MGI Symbol;Acc:MGI:1349183],0.202608162,-0.151050049,0.082299348,0.778290471,0.867474664,0.061743201
ENSMUSG00000019945,Cabcoco1,ciliary associated calcium binding coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1920537],0.202638027,1.489009281,0.620965153,0.44346382,0.619318448,0.208085983
ENSMUSG00000047090,Tmem198b,transmembrane protein 198b [Source:MGI Symbol;Acc:MGI:1921077],0.202731923,3.019166571,2.74684689,0.119057827,0.264998308,0.576756899
ENSMUSG00000037997,Parp11,"poly (ADP-ribose) polymerase family, member 11 [Source:MGI Symbol;Acc:MGI:2141505]",0.202862722,2.578783998,2.55075367,0.131940802,0.282833176,0.54846965
ENSMUSG00000019846,Lama4,"laminin, alpha 4 [Source:MGI Symbol;Acc:MGI:109321]",0.202937182,2.720205767,2.161063523,0.163049388,0.323708633,0.489845719
ENSMUSG00000036199,Ndufa13,NADH:ubiquinone oxidoreductase subunit A13 [Source:MGI Symbol;Acc:MGI:1914434],0.202962742,7.035719497,4.394442232,0.054166787,0.15621695,0.806271845
ENSMUSG00000038235,F11r,F11 receptor [Source:MGI Symbol;Acc:MGI:1321398],0.203035006,6.398956275,5.816586967,0.029743933,0.105107602,0.978365872
ENSMUSG00000038930,Rccd1,RCC1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2444156],0.203201237,1.63325891,0.938422798,0.348668754,0.530518094,0.2752998
ENSMUSG00000020527,Myo19,myosin XIX [Source:MGI Symbol;Acc:MGI:1913446],0.203261865,3.915624515,3.024930139,0.103309641,0.240976737,0.61802488
ENSMUSG00000042523,Dnal1,"dynein, axonemal, light chain 1 [Source:MGI Symbol;Acc:MGI:1921462]",0.203270427,0.809360957,0.698561241,0.416916369,0.595102138,0.225408489
ENSMUSG00000002871,Tpra1,"transmembrane protein, adipocyte asscociated 1 [Source:MGI Symbol;Acc:MGI:1345190]",0.203742156,4.471618552,3.05712537,0.101654064,0.238084519,0.623268843
ENSMUSG00000028884,Rpa2,replication protein A2 [Source:MGI Symbol;Acc:MGI:1339939],0.203817446,2.227662251,0.734987478,0.405309393,0.585137805,0.232741842
ENSMUSG00000033594,Spata2l,spermatogenesis associated 2-like [Source:MGI Symbol;Acc:MGI:1926029],0.203874816,4.802384718,0.722516078,0.409226094,0.588672998,0.230125885
ENSMUSG00000030316,Tamm41,TAM41 mitochondrial translocator assembly and maintenance homolog [Source:MGI Symbol;Acc:MGI:1916221],0.203985254,1.8376361,1.658542052,0.218105662,0.390235001,0.40867378
ENSMUSG00000037905,Bri3bp,Bri3 binding protein [Source:MGI Symbol;Acc:MGI:1924059],0.204039427,4.547001355,1.995925884,0.178963963,0.344057575,0.463368875
ENSMUSG00000038146,Notch3,notch 3 [Source:MGI Symbol;Acc:MGI:99460],0.20404332,1.057012282,0.85353167,0.370772915,0.552347026,0.25778798
ENSMUSG00000039637,Coro7,coronin 7 [Source:MGI Symbol;Acc:MGI:1926135],0.204047611,4.623299374,1.92179002,0.186743749,0.352336025,0.45304295
ENSMUSG00000079562,Maea,macrophage erythroblast attacher [Source:MGI Symbol;Acc:MGI:1891748],0.204355096,5.190361824,9.101501167,0.008996125,0.048322187,1.315853417
ENSMUSG00000009549,Srp14,signal recognition particle 14 [Source:MGI Symbol;Acc:MGI:107169],0.204609132,4.677120456,7.108049729,0.018090921,0.075973332,1.119338825
ENSMUSG00000004105,Angptl2,angiopoietin-like 2 [Source:MGI Symbol;Acc:MGI:1347002],0.204669707,4.215472759,3.440924719,0.08418127,0.210031763,0.677715021
ENSMUSG00000006241,Ccdc159,coiled-coil domain containing 159 [Source:MGI Symbol;Acc:MGI:1914369],0.204893977,2.983236421,2.503620836,0.135288075,0.287415074,0.541490458
ENSMUSG00000073702,Rpl31,ribosomal protein L31 [Source:MGI Symbol;Acc:MGI:2149632],0.204910653,6.129582314,4.908620822,0.043300751,0.135661894,0.867542124
ENSMUSG00000036180,Gatad2a,GATA zinc finger domain containing 2A [Source:MGI Symbol;Acc:MGI:2384585],0.205003544,5.708266188,5.714232869,0.030994197,0.108206134,0.965748119
ENSMUSG00000039007,Cpq,carboxypeptidase Q [Source:MGI Symbol;Acc:MGI:1889205],0.205267179,6.244600443,3.598711765,0.078056641,0.1998327,0.699333443
ENSMUSG00000035064,Eef2k,eukaryotic elongation factor-2 kinase [Source:MGI Symbol;Acc:MGI:1195261],0.205295178,3.262919827,1.312417434,0.270634071,0.450840953,0.34597664
ENSMUSG00000002797,Ggct,gamma-glutamyl cyclotransferase [Source:MGI Symbol;Acc:MGI:95700],0.205351766,3.227701942,0.803305177,0.384840814,0.565436743,0.247615974
ENSMUSG00000033392,Clasp2,CLIP associating protein 2 [Source:MGI Symbol;Acc:MGI:1923749],0.205414637,3.739338504,4.209299358,0.058845439,0.164892871,0.782798121
ENSMUSG00000020564,Atxn7l1,ataxin 7-like 1 [Source:MGI Symbol;Acc:MGI:3584458],0.205450375,3.67398474,1.553515132,0.232506309,0.407687674,0.389672419
ENSMUSG00000039706,Ldb2,LIM domain binding 2 [Source:MGI Symbol;Acc:MGI:894670],0.205606982,2.213504859,1.859342281,0.193632384,0.361338851,0.442085341
ENSMUSG00000072694,1500011B03Rik,RIKEN cDNA 1500011B03 gene [Source:MGI Symbol;Acc:MGI:1913486],0.20561981,0.705237244,0.674933243,0.424726187,0.602537662,0.220015802
ENSMUSG00000027340,Slc23a2,"solute carrier family 23 (nucleobase transporters), member 2 [Source:MGI Symbol;Acc:MGI:1859682]",0.205673252,5.331836687,1.388449129,0.257766783,0.437333076,0.359187675
ENSMUSG00000040389,Wdr47,WD repeat domain 47 [Source:MGI Symbol;Acc:MGI:2139593],0.20591325,1.349106274,1.211766702,0.289037902,0.471635969,0.326393081
ENSMUSG00000047656,Trpt1,tRNA phosphotransferase 1 [Source:MGI Symbol;Acc:MGI:1333115],0.205969617,2.044293992,1.133237903,0.304605567,0.487472631,0.312049763
ENSMUSG00000083621,Gm14586,predicted gene 14586 [Source:MGI Symbol;Acc:MGI:3705507],0.206133363,1.009650722,0.801092455,0.3854789,0.565665657,0.247440188
ENSMUSG00000033885,Pxk,PX domain containing serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1289230],0.206364361,5.139412949,1.871981454,0.192212403,0.359820694,0.443913863
ENSMUSG00000050555,Hyls1,"HYLS1, centriolar and ciliogenesis associated [Source:MGI Symbol;Acc:MGI:1924082]",0.206457782,0.498896622,0.375001722,0.549835814,0.706356763,0.150975892
ENSMUSG00000045629,Sh3tc2,SH3 domain and tetratricopeptide repeats 2 [Source:MGI Symbol;Acc:MGI:2444417],0.206783054,0.905122065,1.163489302,0.298474626,0.481236263,0.317641654
ENSMUSG00000022994,Adcy6,adenylate cyclase 6 [Source:MGI Symbol;Acc:MGI:87917],0.206896036,6.262375324,2.14151269,0.164838285,0.326324281,0.48635061
ENSMUSG00000029370,Rassf6,Ras association (RalGDS/AF-6) domain family member 6 [Source:MGI Symbol;Acc:MGI:1920496],0.20698504,3.436034651,2.339499059,0.147790281,0.303610203,0.517683637
ENSMUSG00000042408,Zmym6,"zinc finger, MYM-type 6 [Source:MGI Symbol;Acc:MGI:106505]",0.20706117,3.235496298,2.230072956,0.156925635,0.315420779,0.501109699
ENSMUSG00000030513,Pcsk6,proprotein convertase subtilisin/kexin type 6 [Source:MGI Symbol;Acc:MGI:102897],0.207093319,7.300191428,2.565328255,0.130926378,0.281386531,0.550696694
ENSMUSG00000022760,Thap7,THAP domain containing 7 [Source:MGI Symbol;Acc:MGI:1916259],0.207518006,3.559817349,3.833892072,0.069884376,0.185272978,0.732187917
ENSMUSG00000040430,Pitpnc1,"phosphatidylinositol transfer protein, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:1919045]",0.207573486,5.039922347,2.011384313,0.177393657,0.342261531,0.465641911
ENSMUSG00000029767,Calu,calumenin [Source:MGI Symbol;Acc:MGI:1097158],0.207595094,6.643051478,5.194438314,0.038373546,0.12529727,0.90205839
ENSMUSG00000026842,Abl1,"c-abl oncogene 1, non-receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:87859]",0.207601546,5.278086164,5.800923678,0.0299314,0.105616336,0.976268903
ENSMUSG00000050945,Zfp438,zinc finger protein 438 [Source:MGI Symbol;Acc:MGI:2444919],0.207627589,1.316567284,0.90951211,0.355974588,0.53756434,0.269569548
ENSMUSG00000000957,Mmp14,matrix metallopeptidase 14 (membrane-inserted) [Source:MGI Symbol;Acc:MGI:101900],0.207815226,6.094717536,1.124704472,0.306366559,0.488836897,0.310836021
ENSMUSG00000045251,Zfp688,zinc finger protein 688 [Source:MGI Symbol;Acc:MGI:1916484],0.207847457,1.981488977,1.545170381,0.23370303,0.409210196,0.388053554
ENSMUSG00000036398,Ppp1r11,"protein phosphatase 1, regulatory inhibitor subunit 11 [Source:MGI Symbol;Acc:MGI:1923747]",0.207918879,4.604898989,8.470593377,0.011132904,0.055278752,1.257441767
ENSMUSG00000020610,Amz2,archaelysin family metallopeptidase 2 [Source:MGI Symbol;Acc:MGI:104837],0.207991647,4.05632767,3.900312656,0.067763379,0.181264855,0.741686391
ENSMUSG00000020802,Ube2o,ubiquitin-conjugating enzyme E2O [Source:MGI Symbol;Acc:MGI:2444266],0.208101939,3.936926328,3.677701737,0.075190865,0.19485819,0.710281336
ENSMUSG00000041930,Fam222a,"family with sequence similarity 222, member A [Source:MGI Symbol;Acc:MGI:3605543]",0.208281745,1.775756166,0.073082296,0.790735479,0.875627806,0.057680456
ENSMUSG00000039844,Rapgef1,Rap guanine nucleotide exchange factor (GEF) 1 [Source:MGI Symbol;Acc:MGI:104580],0.208444063,6.629453453,5.076158577,0.040328468,0.129810808,0.886689146
ENSMUSG00000033542,Arhgef5,Rho guanine nucleotide exchange factor (GEF) 5 [Source:MGI Symbol;Acc:MGI:1858952],0.208450097,5.330019884,4.019402959,0.064148526,0.174746532,0.757591435
ENSMUSG00000040481,Bptf,bromodomain PHD finger transcription factor [Source:MGI Symbol;Acc:MGI:2444008],0.208484722,5.641546029,2.923117961,0.108764014,0.249886202,0.602257724
ENSMUSG00000034105,Meak7,"MTOR associated protein , eak-7 homolog [Source:MGI Symbol;Acc:MGI:1921597]",0.208495863,3.452383162,2.799330991,0.115873603,0.260535279,0.58413346
ENSMUSG00000026470,Stx6,syntaxin 6 [Source:MGI Symbol;Acc:MGI:1926235],0.20883696,3.541182603,2.034073462,0.175120148,0.339346351,0.469356816
ENSMUSG00000079056,Kcnip3,"Kv channel interacting protein 3, calsenilin [Source:MGI Symbol;Acc:MGI:1929258]",0.209153156,0.40353075,0.357735955,0.55905367,0.713107167,0.146845199
ENSMUSG00000021699,Pde4d,"phosphodiesterase 4D, cAMP specific [Source:MGI Symbol;Acc:MGI:99555]",0.209185326,3.366536096,2.584184621,0.129628083,0.279633987,0.553410044
ENSMUSG00000007872,Id3,inhibitor of DNA binding 3 [Source:MGI Symbol;Acc:MGI:96398],0.209227164,5.711357294,0.58672767,0.456056508,0.631244623,0.199802309
ENSMUSG00000024792,Zfpl1,zinc finger like protein 1 [Source:MGI Symbol;Acc:MGI:1891017],0.209262939,2.857602911,2.509707699,0.13484998,0.286875662,0.542306295
ENSMUSG00000030849,Fgfr2,fibroblast growth factor receptor 2 [Source:MGI Symbol;Acc:MGI:95523],0.209263706,5.060036713,2.123408432,0.16651676,0.328707039,0.483190996
ENSMUSG00000028337,Coro2a,"coronin, actin binding protein 2A [Source:MGI Symbol;Acc:MGI:1345966]",0.209268979,0.968600038,0.676186695,0.424306097,0.602215966,0.220247735
ENSMUSG00000000266,Mid2,midline 2 [Source:MGI Symbol;Acc:MGI:1344333],0.209282026,2.721242159,2.429945625,0.140732212,0.29446236,0.530970211
ENSMUSG00000002814,Top3a,topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527],0.209450979,3.08576298,2.112987888,0.167492571,0.329956024,0.481543939
ENSMUSG00000025077,Dclre1a,DNA cross-link repair 1A [Source:MGI Symbol;Acc:MGI:1930042],0.209550769,4.591534503,1.281229698,0.276162277,0.45690603,0.340173111
ENSMUSG00000020834,Dhrs13,dehydrogenase/reductase (SDR family) member 13 [Source:MGI Symbol;Acc:MGI:1917701],0.209561404,2.450234377,1.563791732,0.231043536,0.405818276,0.391668399
ENSMUSG00000027313,Chac1,"ChaC, cation transport regulator 1 [Source:MGI Symbol;Acc:MGI:1916315]",0.209654491,0.393538395,0.240315581,0.631360758,0.768913601,0.114122457
ENSMUSG00000020440,Arf5,ADP-ribosylation factor 5 [Source:MGI Symbol;Acc:MGI:99434],0.209711499,5.552225899,2.343337141,0.147482002,0.303238573,0.518215556
ENSMUSG00000020806,Rhbdf2,rhomboid 5 homolog 2 [Source:MGI Symbol;Acc:MGI:2442473],0.209815117,4.025481749,1.814652863,0.198761633,0.367607236,0.434615949
ENSMUSG00000026991,Pkp4,plakophilin 4 [Source:MGI Symbol;Acc:MGI:109281],0.209910385,6.721586432,3.96529292,0.065761892,0.177742554,0.750208583
ENSMUSG00000030528,Blm,"Bloom syndrome, RecQ like helicase [Source:MGI Symbol;Acc:MGI:1328362]",0.209999739,1.043213791,0.471355048,0.503267189,0.671957691,0.172658071
ENSMUSG00000041995,Zbed3,"zinc finger, BED type containing 3 [Source:MGI Symbol;Acc:MGI:1919364]",0.210203221,2.029018155,1.512911462,0.238405963,0.414590133,0.382381038
ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like) [Source:MGI Symbol;Acc:MGI:2443039],0.210326822,1.087994092,0.530378062,0.478120766,0.650162639,0.18697799
ENSMUSG00000029064,Gnb1,"guanine nucleotide binding protein (G protein), beta 1 [Source:MGI Symbol;Acc:MGI:95781]",0.210353881,6.129875391,9.192716582,0.008728071,0.04757295,1.322639915
ENSMUSG00000019927,Ube2d1,ubiquitin-conjugating enzyme E2D 1 [Source:MGI Symbol;Acc:MGI:2384911],0.21035782,3.082090075,3.290330161,0.090570307,0.219724693,0.658121133
ENSMUSG00000015522,Arnt,aryl hydrocarbon receptor nuclear translocator [Source:MGI Symbol;Acc:MGI:88071],0.210464205,5.515908762,3.477771489,0.082701111,0.207607469,0.682757027
ENSMUSG00000026342,Slc35f5,"solute carrier family 35, member F5 [Source:MGI Symbol;Acc:MGI:1921400]",0.210546844,5.415265418,5.369219792,0.035683906,0.119297416,0.923368963
ENSMUSG00000044147,Arf6,ADP-ribosylation factor 6 [Source:MGI Symbol;Acc:MGI:99435],0.210624853,4.823667623,6.518915197,0.022585751,0.087998268,1.055525876
ENSMUSG00000017466,Timp2,tissue inhibitor of metalloproteinase 2 [Source:MGI Symbol;Acc:MGI:98753],0.210714129,4.304128794,2.469616491,0.137767953,0.29070088,0.536553654
ENSMUSG00000063060,Sox7,SRY (sex determining region Y)-box 7 [Source:MGI Symbol;Acc:MGI:98369],0.210732278,1.537844263,1.084351817,0.314889015,0.496899332,0.303731587
ENSMUSG00000020829,Slc46a1,"solute carrier family 46, member 1 [Source:MGI Symbol;Acc:MGI:1098733]",0.210741995,4.950598308,1.607538479,0.224949358,0.397965214,0.400154888
ENSMUSG00000005198,Polr2a,polymerase (RNA) II (DNA directed) polypeptide A [Source:MGI Symbol;Acc:MGI:98086],0.210898768,6.428995446,4.656578976,0.048270628,0.145524321,0.837064417
ENSMUSG00000028995,Fam126a,"family with sequence similarity 126, member A [Source:MGI Symbol;Acc:MGI:2149839]",0.210937109,4.388248499,1.217821864,0.287883338,0.470183037,0.327733044
ENSMUSG00000028070,Naxe,NAD(P)HX epimerase [Source:MGI Symbol;Acc:MGI:2180167],0.211007215,5.476256324,5.336013409,0.036177508,0.120559441,0.918798774
ENSMUSG00000028567,Txndc12,thioredoxin domain containing 12 (endoplasmic reticulum) [Source:MGI Symbol;Acc:MGI:1913323],0.211055242,4.863856912,6.024450572,0.027381115,0.099921481,1.000341138
ENSMUSG00000028062,Lamtor2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:MGI Symbol;Acc:MGI:1932697]",0.211099199,5.265109651,5.821552487,0.029684789,0.105017736,0.97873735
ENSMUSG00000020307,Cdc34,cell division cycle 34 [Source:MGI Symbol;Acc:MGI:102657],0.21113012,5.894720802,5.317549001,0.036455425,0.121085165,0.916909061
ENSMUSG00000097908,4933404O12Rik,RIKEN cDNA 4933404O12 gene [Source:MGI Symbol;Acc:MGI:1914002],0.211130423,2.68096111,1.166906294,0.297792875,0.480679248,0.318144627
ENSMUSG00000030170,Wnt5b,"wingless-type MMTV integration site family, member 5B [Source:MGI Symbol;Acc:MGI:98959]",0.211161072,3.614288455,0.787677017,0.38938199,0.56938148,0.244596663
ENSMUSG00000019461,Plscr3,phospholipid scramblase 3 [Source:MGI Symbol;Acc:MGI:1917560],0.211287468,3.525206468,2.789969505,0.116433901,0.261540726,0.582460675
ENSMUSG00000042063,Zfp386,zinc finger protein 386 (Kruppel-like) [Source:MGI Symbol;Acc:MGI:1930708],0.211330774,3.060568336,0.952724435,0.345134917,0.527014961,0.278177055
ENSMUSG00000022679,Mpv17l,"Mpv17 transgene, kidney disease mutant-like [Source:MGI Symbol;Acc:MGI:2135951]",0.211711927,3.92674244,1.548447305,0.233232127,0.40861534,0.388685333
ENSMUSG00000004661,Arid3b,AT rich interactive domain 3B (BRIGHT-like) [Source:MGI Symbol;Acc:MGI:1930768],0.211731726,2.368972095,1.181911418,0.294824367,0.477761948,0.320788443
ENSMUSG00000066440,Zfyve26,"zinc finger, FYVE domain containing 26 [Source:MGI Symbol;Acc:MGI:1924767]",0.211913169,5.462746396,1.514605842,0.238155869,0.414328697,0.382654986
ENSMUSG00000060371,Caln1,calneuron 1 [Source:MGI Symbol;Acc:MGI:2155987],0.212012837,3.052504282,0.58337004,0.457323114,0.63222523,0.199128177
ENSMUSG00000041037,Irgq,"immunity-related GTPase family, Q [Source:MGI Symbol;Acc:MGI:2667176]",0.21204901,4.755741995,1.807304645,0.199621569,0.368432047,0.433642602
ENSMUSG00000029714,Gigyf1,GRB10 interacting GYF protein 1 [Source:MGI Symbol;Acc:MGI:1888677],0.212539365,5.536066032,6.089314648,0.026689016,0.098274443,1.007559407
ENSMUSG00000019843,Fyn,Fyn proto-oncogene [Source:MGI Symbol;Acc:MGI:95602],0.212697969,3.518758641,2.449116346,0.139290042,0.292772254,0.533470083
ENSMUSG00000021760,Gpx8,glutathione peroxidase 8 (putative) [Source:MGI Symbol;Acc:MGI:1916840],0.212775571,0.13505592,0.725536152,0.408272258,0.587849349,0.230733958
ENSMUSG00000094786,Gm14403,predicted gene 14403 [Source:MGI Symbol;Acc:MGI:3649813],0.212812806,3.383561371,0.510143341,0.486490473,0.657966289,0.181796357
ENSMUSG00000114255,Gm10734,predicted gene 10734 [Source:MGI Symbol;Acc:MGI:3642559],0.212981299,2.188498891,1.198779757,0.291535661,0.474372268,0.323880708
ENSMUSG00000037712,Fermt2,fermitin family member 2 [Source:MGI Symbol;Acc:MGI:2385001],0.213027732,6.797575815,2.626091929,0.126798705,0.276015351,0.559066763
ENSMUSG00000030108,Slc6a13,"solute carrier family 6 (neurotransmitter transporter, GABA), member 13 [Source:MGI Symbol;Acc:MGI:95629]",0.213028476,7.877739323,1.868976226,0.192548829,0.36002602,0.44366611
ENSMUSG00000021192,Golga5,"golgi autoantigen, golgin subfamily a, 5 [Source:MGI Symbol;Acc:MGI:1351475]",0.213084647,5.399902079,4.719550308,0.046968806,0.142669753,0.845668089
ENSMUSG00000035673,Sbno2,strawberry notch 2 [Source:MGI Symbol;Acc:MGI:2448490],0.21323075,5.426507854,2.738946263,0.11954634,0.265658533,0.575676231
ENSMUSG00000079481,Nhsl2,NHS-like 2 [Source:MGI Symbol;Acc:MGI:3645090],0.213470494,1.253836142,0.730103153,0.40683639,0.586575031,0.231676427
ENSMUSG00000073471,Rsph3a,radial spoke 3A homolog (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:1914082],0.213500667,2.26754234,1.009028878,0.3317121,0.513425027,0.289522965
ENSMUSG00000032384,Csnk1g1,"casein kinase 1, gamma 1 [Source:MGI Symbol;Acc:MGI:2660884]",0.213509692,2.933306946,1.190485554,0.29314639,0.47621956,0.322192771
ENSMUSG00000059851,Kmt5c,lysine methyltransferase 5C [Source:MGI Symbol;Acc:MGI:2385262],0.213605987,3.716725882,3.595572466,0.078173201,0.200043152,0.698876311
ENSMUSG00000034390,Cmip,c-Maf inducing protein [Source:MGI Symbol;Acc:MGI:1921690],0.213647718,5.234021183,3.359084946,0.087583789,0.215104487,0.66735053
ENSMUSG00000057411,Fam173a,"family with sequence similarity 173, member A [Source:MGI Symbol;Acc:MGI:2384888]",0.213785181,3.302512567,2.299969966,0.151012216,0.307662082,0.511926025
ENSMUSG00000022378,Fam49b,"family with sequence similarity 49, member B [Source:MGI Symbol;Acc:MGI:1923520]",0.213844073,2.902577126,1.772628076,0.203744512,0.373771588,0.427393715
ENSMUSG00000061313,Ddhd2,DDHD domain containing 2 [Source:MGI Symbol;Acc:MGI:1919358],0.213955063,5.393335894,1.067081265,0.318638108,0.500310989,0.300759958
ENSMUSG00000001794,Capns1,"calpain, small subunit 1 [Source:MGI Symbol;Acc:MGI:88266]",0.21408618,6.466632024,5.447597451,0.034549711,0.116917274,0.932121318
ENSMUSG00000009905,Kdsr,3-ketodihydrosphingosine reductase [Source:MGI Symbol;Acc:MGI:1918000],0.214231055,5.071781823,3.520984006,0.081004679,0.204233906,0.689872157
ENSMUSG00000057322,Rpl38,ribosomal protein L38 [Source:MGI Symbol;Acc:MGI:1914921],0.214359649,5.644085429,3.977571132,0.065391622,0.177090287,0.751805259
ENSMUSG00000005374,Tbl2,transducin (beta)-like 2 [Source:MGI Symbol;Acc:MGI:1351652],0.214385277,4.787571567,2.479864889,0.137014711,0.289749372,0.537977497
ENSMUSG00000029826,Zc3hav1,"zinc finger CCCH type, antiviral 1 [Source:MGI Symbol;Acc:MGI:1926031]",0.214453623,5.230322082,3.429590997,0.084642911,0.210729471,0.676274723
ENSMUSG00000027940,Tpm3,"tropomyosin 3, gamma [Source:MGI Symbol;Acc:MGI:1890149]",0.214669843,5.832166776,5.522922775,0.033499154,0.114607209,0.940788064
ENSMUSG00000008398,Elk3,"ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]",0.214798658,3.455638688,3.403559888,0.08571472,0.212453831,0.672735433
ENSMUSG00000032123,Dpagt1,dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase) [Source:MGI Symbol;Acc:MGI:1196396],0.214807666,4.697320949,5.839923829,0.029467154,0.1046042,0.980450878
ENSMUSG00000024588,Fech,ferrochelatase [Source:MGI Symbol;Acc:MGI:95513],0.214943648,7.478875095,4.5371568,0.050857848,0.150519901,0.822406077
ENSMUSG00000098923,Tmem185b,transmembrane protein 185B [Source:MGI Symbol;Acc:MGI:1917634],0.215012384,3.052047813,3.082244967,0.100384543,0.236087467,0.626927067
ENSMUSG00000034902,Pip5k1c,"phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma [Source:MGI Symbol;Acc:MGI:1298224]",0.215420109,5.378330666,3.90848592,0.067507697,0.180658485,0.743141637
ENSMUSG00000064284,Cdpf1,"cysteine rich, DPF motif domain containing 1 [Source:MGI Symbol;Acc:MGI:1919605]",0.215475938,2.281570902,0.560348187,0.466167711,0.639204322,0.194360297
ENSMUSG00000023994,Nfya,nuclear transcription factor-Y alpha [Source:MGI Symbol;Acc:MGI:97316],0.215587459,4.026381466,3.050258378,0.102004483,0.23877059,0.622019167
ENSMUSG00000062410,Hsd3b3,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3 [Source:MGI Symbol;Acc:MGI:96235]",0.215597213,6.423355152,0.442602186,0.516380586,0.680641289,0.167081709
ENSMUSG00000066306,Numa1,nuclear mitotic apparatus protein 1 [Source:MGI Symbol;Acc:MGI:2443665],0.215759432,6.537393188,2.449163809,0.139286494,0.292772254,0.533470083
ENSMUSG00000033032,Afap1l1,actin filament associated protein 1-like 1 [Source:MGI Symbol;Acc:MGI:2147199],0.215768207,2.82856925,3.144015659,0.097343118,0.231115712,0.636170529
ENSMUSG00000042569,Dhrs7b,dehydrogenase/reductase (SDR family) member 7B [Source:MGI Symbol;Acc:MGI:2384931],0.215796398,4.097309867,5.471036386,0.034218742,0.116270937,0.934528827
ENSMUSG00000022790,Igsf11,"immunoglobulin superfamily, member 11 [Source:MGI Symbol;Acc:MGI:2388477]",0.215848586,5.563680778,1.139414756,0.303339645,0.486061211,0.313309035
ENSMUSG00000047264,Zfp358,zinc finger protein 358 [Source:MGI Symbol;Acc:MGI:2153740],0.215945284,3.259811165,1.674514536,0.21601809,0.387445717,0.411789136
